event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent
e-04-0102-read_end,s-04-0102,anon-0020-4,guide-map,history-v1,read_end,2026-08-04T01:32:25+00:00,2026-08-04T09:32:47+08:00,direct,mobile,browser,3,92
e-01-0058-read_end,s-01-0058,anon-0048-1,guide-device,history-v1,read_end,2026-08-04T19:11:39+08:00,2026-08-04T19:11:45+08:00,direct,desktop,browser,137,54
e-04-0005-page_view,s-04-0005,,guide-map,history-v1,page_view,2026-08-10T23:13:47+08:00,2026-08-10T15:15:16+00:00,direct,desktop,browser,,
e-02-0022-page_view,s-02-0022,anon-0016-2,guide-expense,history-v1,page_view,2026-08-13T15:41:54+08:00,2026-08-13T15:41:58+08:00,campaign,mobile,browser,,
e-00-0140-read_end,s-00-0140,anon-0064-0,guide-account,history-v1,read_end,2026-08-14T09:48:31+08:00,2026-08-14T01:49:42+00:00,search,mobile,browser,39,6
e-00-0217-page_view,s-00-0217,anon-0020-0,guide-account,history-v1,page_view,2026-08-09T17:31:47+08:00,2026-08-09T17:33:07+08:00,home,desktop,browser,,
e-04-0190-page_view,s-04-0190,anon-0096-4,guide-map,history-v1,page_view,2026-08-13T13:22:44+08:00,2026-08-13T13:23:53+08:00,campaign,desktop,browser,,
e-00-0158-read_end,s-00-0158,,guide-account,history-v1,read_end,2026-08-06T22:51:22+08:00,2026-08-06T14:51:40+00:00,search,desktop,browser,47,21
e-05-0039-page_view,s-05-0039,anon-0005-5,guide-permission,history-v1,page_view,2026-08-07T05:27:57+00:00,2026-08-07T13:28:32+08:00,direct,desktop,browser,,
e-00-0124-page_view,s-00-0124,anon-0068-0,guide-account,history-v1,page_view,2026-08-09T07:46:15+08:00,2026-08-09T07:46:26+08:00,home,desktop,browser,,
e-03-0066-read_end,s-03-0066,anon-0037-3,guide-remote,history-v1,read_end,2026-08-01T03:48:29+00:00,2026-08-01T11:49:08+08:00,campaign,mobile,browser,18,30
e-03-0001-read_end,s-03-0001,,guide-remote,history-v1,read_end,2026-08-05T15:44:03+08:00,2026-08-05T15:44:28+08:00,search,desktop,browser,90,35
e-03-0125-page_view,s-03-0125,anon-0050-3,guide-remote,history-v1,page_view,2026-08-12T10:36:12+08:00,2026-08-12T02:37:06+00:00,search,desktop,browser,,
e-03-0156-page_view,s-03-0156,anon-0076-3,guide-remote,history-v1,page_view,2026-08-07T17:10:28+00:00,2026-08-08T01:11:04+08:00,search,desktop,browser,,
e-02-0072-page_view,s-02-0072,anon-0016-2,guide-expense,history-v1,page_view,2026-08-05T04:01:30+00:00,2026-08-05T12:01:47+08:00,search,mobile,browser,,
e-00-0195-read_end,s-00-0195,anon-0096-0,guide-account,history-v1,read_end,2026-08-11T10:03:24+00:00,2026-08-11T18:03:33+08:00,search,mobile,browser,130,99
e-00-0101-read_end,s-00-0101,anon-0076-0,guide-account,history-v1,read_end,2026-08-14T12:07:41+08:00,2026-08-14T04:08:01+00:00,direct,desktop,browser,3,81
e-03-0057-read_end,s-03-0057,anon-0042-3,guide-remote,history-v1,read_end,2026-08-02T19:39:35+00:00,2026-08-03T03:41:02+08:00,search,mobile,browser,17,16
e-04-0184-page_view,s-04-0184,anon-0127-4,guide-map,history-v1,page_view,2026-08-13T03:10:48+08:00,2026-08-13T03:12:09+08:00,home,mobile,browser,,
e-03-0142-page_view,s-03-0142,anon-0059-3,guide-remote,history-v1,page_view,2026-08-07T04:18:42+08:00,2026-08-07T04:20:07+08:00,search,desktop,browser,,
crawler-0107,crawl-107,,guide-map,history-v1,page_view,2026-08-08T16:23:11+00:00,2026-08-08T16:23:12+00:00,campaign,desktop,crawler,,
e-04-0139-read_end,s-04-0139,anon-0011-4,guide-map,history-v1,read_end,2026-08-10T07:36:26+08:00,2026-08-10T07:37:36+08:00,search,desktop,browser,106,32
e-04-0167-read_end,s-04-0167,anon-0126-4,guide-map,history-v1,read_end,2026-08-07T18:40:12+08:00,2026-08-07T10:40:49+00:00,home,desktop,browser,128,19
e-05-0042-read_end,s-05-0042,anon-0033-5,guide-permission,history-v1,read_end,2026-08-14T12:47:32+00:00,2026-08-14T20:48:49+08:00,search,desktop,browser,3,89
e-05-0039-read_end,s-05-0039,anon-0005-5,guide-permission,history-v1,read_end,2026-08-07T05:30:03+00:00,2026-08-07T13:31:04+08:00,direct,desktop,browser,126,11
e-01-0008-read_end,s-01-0008,anon-0057-1,guide-device,history-v1,read_end,2026-08-14T21:19:17+08:00,2026-08-14T13:19:47+00:00,search,desktop,browser,207,81
e-05-0086-read_end,s-05-0086,anon-0035-5,guide-permission,history-v1,read_end,2026-08-04T11:04:53+08:00,2026-08-04T03:05:32+00:00,home,mobile,browser,19,78
e-01-0121-read_end,s-01-0121,anon-0007-1,guide-device,history-v1,read_end,2026-08-09T08:27:47+08:00,2026-08-09T08:28:45+08:00,search,mobile,browser,113,21
e-00-0195-page_view,s-00-0195,anon-0096-0,guide-account,history-v1,page_view,2026-08-11T10:01:14+00:00,2026-08-11T18:02:05+08:00,search,mobile,browser,,
crawler-0177,crawl-177,,guide-map,history-v1,page_view,2026-08-08T16:38:21+00:00,2026-08-08T16:38:22+00:00,campaign,desktop,crawler,,
e-03-0077-read_end,s-03-0077,anon-0008-3,guide-remote,history-v1,read_end,2026-08-01T10:47:39+08:00,2026-08-01T02:48:42+00:00,search,mobile,browser,7,6
e-03-0147-page_view,s-03-0147,anon-0075-3,guide-remote,history-v1,page_view,2026-08-10T08:54:00+00:00,2026-08-10T16:54:37+08:00,search,mobile,browser,,
e-04-0326-read_end,s-04-0326,anon-0108-4,guide-map,history-v1,read_end,2026-08-08T12:46:19+08:00,2026-08-08T04:46:50+00:00,campaign,mobile,browser,193,72
e-03-0107-read_end,s-03-0107,anon-0040-3,guide-remote,history-v1,read_end,2026-08-06T09:58:06+08:00,2026-08-06T01:59:13+00:00,home,mobile,browser,8,19
e-01-0149-page_view,s-01-0149,anon-0086-1,guide-device,history-v1,page_view,2026-08-09T08:52:25+08:00,2026-08-09T00:53:02+00:00,search,desktop,browser,,
e-04-0277-page_view,s-04-0277,anon-0101-4,guide-map,history-v1,page_view,2026-08-12T12:44:26+08:00,2026-08-12T12:45:14+08:00,search,desktop,browser,,
e-00-0132-page_view,s-00-0132,anon-0056-0,guide-account,history-v1,page_view,2026-08-11T20:36:39+00:00,2026-08-12T04:37:18+08:00,search,mobile,browser,,
e-00-0137-read_end,s-00-0137,anon-0109-0,guide-account,history-v1,read_end,2026-08-12T15:39:43+08:00,2026-08-12T07:40:06+00:00,search,desktop,browser,160,80
e-05-0044-read_end,s-05-0044,anon-0023-5,guide-permission,history-v1,read_end,2026-08-12T13:24:37+08:00,2026-08-12T05:26:02+00:00,direct,desktop,browser,198,50
e-01-0026-page_view,s-01-0026,anon-0069-1,guide-device,history-v1,page_view,2026-08-12T03:12:10+08:00,2026-08-11T19:12:44+00:00,home,mobile,browser,,
e-05-0009-read_end,s-05-0009,,guide-permission,history-v1,read_end,2026-08-09T16:55:00+00:00,2026-08-10T00:55:04+08:00,home,mobile,browser,126,93
e-04-0041-page_view,s-04-0041,anon-0017-4,guide-map,history-v1,page_view,2026-08-13T04:59:22+08:00,2026-08-13T21:00:41+00:00,campaign,mobile,browser,,
e-06-0002-page_view,s-06-0002,anon-0013-6,guide-faq,history-v1,page_view,2026-08-09T12:50:11+08:00,2026-08-09T04:51:19+00:00,search,desktop,browser,,
e-01-0033-read_end,s-01-0033,anon-0028-1,guide-device,history-v1,read_end,2026-08-11T17:04:23+00:00,2026-08-12T01:04:27+08:00,home,mobile,browser,192,72
e-00-0200-page_view,s-00-0200,anon-0085-0,guide-account,history-v1,page_view,2026-08-13T11:02:37+08:00,2026-08-13T03:03:17+00:00,home,desktop,browser,,
e-00-0116-read_end,s-00-0116,anon-0037-0,guide-account,history-v1,read_end,2026-08-02T17:36:24+08:00,2026-08-02T09:37:30+00:00,campaign,desktop,browser,3,95
e-00-0101-page_view,s-00-0101,anon-0076-0,guide-account,history-v1,page_view,2026-08-14T12:07:38+08:00,2026-08-14T04:08:42+00:00,direct,desktop,browser,,
e-03-0122-read_end,s-03-0122,anon-0052-3,guide-remote,history-v1,read_end,2026-08-08T05:16:39+08:00,2026-08-07T21:17:40+00:00,search,desktop,browser,118,24
e-01-0079-page_view,s-01-0079,anon-0008-1,guide-device,history-v1,page_view,2026-08-08T16:04:45+08:00,2026-08-08T16:04:55+08:00,search,desktop,browser,,
e-00-0148-page_view,s-00-0148,,guide-account,history-v1,page_view,2026-08-05T09:33:41+08:00,2026-08-05T09:33:56+08:00,search,desktop,browser,,
e-04-0115-page_view,s-04-0115,,guide-map,history-v1,page_view,2026-08-07T01:26:19+08:00,2026-08-07T01:27:16+08:00,home,mobile,browser,,
e-01-0176-page_view,s-01-0176,anon-0074-1,guide-device,history-v1,page_view,2026-08-02T13:12:36+08:00,2026-08-02T05:14:06+00:00,search,desktop,browser,,
e-03-0053-read_end,s-03-0053,anon-0036-3,guide-remote,history-v1,read_end,2026-08-07T01:19:06+08:00,2026-08-06T17:19:16+00:00,home,desktop,browser,61,80
e-01-0026-read_end,s-01-0026,anon-0069-1,guide-device,history-v1,read_end,2026-08-12T03:13:27+08:00,2026-08-11T19:14:13+00:00,home,mobile,browser,77,93
e-00-0107-read_end,s-00-0107,anon-0014-0,guide-account,history-v1,read_end,2026-08-02T22:30:17+08:00,2026-08-02T14:30:20+00:00,search,desktop,browser,87,98
e-04-0265-page_view,s-04-0265,anon-0076-4,guide-map,history-v1,page_view,2026-08-12T20:21:52+08:00,2026-08-12T20:22:38+08:00,campaign,desktop,browser,,
e-06-0029-read_end,s-06-0029,anon-0004-6,guide-faq,history-v1,read_end,2026-08-05T05:59:19+08:00,2026-08-04T22:00:38+00:00,direct,desktop,browser,15,98
e-01-0156-read_end,s-01-0156,anon-0087-1,guide-device,history-v1,read_end,2026-08-12T11:27:22+00:00,2026-08-12T19:28:33+08:00,home,mobile,browser,178,36
e-00-0181-page_view,s-00-0181,anon-0019-0,guide-account,history-v1,page_view,2026-08-07T13:32:37+08:00,2026-08-07T13:33:26+08:00,home,desktop,browser,,
e-00-0179-page_view,s-00-0179,anon-0015-0,guide-account,history-v1,page_view,2026-08-06T07:18:22+08:00,2026-08-05T23:18:23+00:00,search,mobile,browser,,
e-05-0093-read_end,s-05-0093,anon-0011-5,guide-permission,history-v1,read_end,2026-08-09T05:12:45+00:00,2026-08-09T13:13:01+08:00,search,desktop,browser,119,83
e-02-0002-page_view,s-02-0002,,guide-expense,history-v1,page_view,2026-08-06T14:52:52+08:00,2026-08-06T06:54:18+00:00,search,desktop,browser,,
e-00-0188-read_end,s-00-0188,anon-0005-0,guide-account,history-v1,read_end,2026-08-12T14:11:14+08:00,2026-08-12T06:12:16+00:00,direct,mobile,browser,3,96
e-04-0329-read_end,s-04-0329,anon-0150-4,guide-map,history-v1,read_end,2026-08-09T14:25:59+08:00,2026-08-09T06:27:02+00:00,campaign,desktop,browser,108,6
e-04-0183-read_end,s-04-0183,anon-0089-4,guide-map,history-v1,read_end,2026-08-12T23:15:21+00:00,2026-08-13T07:16:22+08:00,home,desktop,browser,15,85
e-04-0213-page_view,s-04-0213,anon-0089-4,guide-map,history-v1,page_view,2026-08-13T20:16:47+00:00,2026-08-14T04:18:16+08:00,direct,desktop,browser,,
e-00-0250-read_end,s-00-0250,,guide-account,history-v1,read_end,2026-08-08T09:22:10+08:00,2026-08-08T09:22:39+08:00,direct,desktop,browser,79,10
e-04-0182-page_view,s-04-0182,anon-0101-4,guide-map,history-v1,page_view,2026-08-04T17:35:23+08:00,2026-08-04T09:35:33+00:00,campaign,mobile,browser,,
crawler-0061,crawl-61,,guide-map,history-v1,page_view,2026-08-08T16:13:13+00:00,2026-08-08T16:13:14+00:00,campaign,desktop,crawler,,
crawler-0028,crawl-28,,guide-map,history-v1,page_view,2026-08-08T16:06:04+00:00,2026-08-08T16:06:05+00:00,campaign,desktop,crawler,,
e-01-0105-page_view,s-01-0105,anon-0081-1,guide-device,history-v1,page_view,2026-08-02T21:09:24+00:00,2026-08-03T05:10:06+08:00,search,mobile,browser,,
e-00-0240-read_end,s-00-0240,anon-0000-0,guide-account,history-v1,read_end,2026-08-10T17:26:27+00:00,2026-08-11T01:27:54+08:00,search,desktop,browser,119,26
e-00-0183-read_end,s-00-0183,anon-0094-0,guide-account,history-v1,read_end,2026-08-04T14:44:09+00:00,2026-08-04T22:44:59+08:00,search,mobile,browser,136,76
e-07-0002-read_end,s-07-0002,anon-0006-7,guide-search,history-v1,read_end,2026-08-13T12:07:58+08:00,2026-08-13T04:09:06+00:00,search,desktop,browser,58,78
e-01-0134-page_view,s-01-0134,anon-0035-1,guide-device,history-v1,page_view,2026-08-10T15:14:03+08:00,2026-08-10T07:14:18+00:00,home,mobile,browser,,
e-04-0328-page_view,s-04-0328,anon-0157-4,guide-map,history-v1,page_view,2026-08-13T04:04:40+08:00,2026-08-14T04:05:37+08:00,search,mobile,browser,,
e-04-0210-read_end,s-04-0210,anon-0005-4,guide-map,history-v1,read_end,2026-08-10T12:30:18+00:00,2026-08-10T20:30:58+08:00,home,desktop,browser,171,6
e-06-0051-page_view,s-06-0051,anon-0008-6,guide-faq,history-v1,page_view,2026-08-14T08:47:28+00:00,2026-08-14T16:48:31+08:00,home,desktop,browser,,
e-04-0246-page_view,s-04-0246,anon-0009-4,guide-map,history-v1,page_view,2026-08-01T15:58:33+00:00,2026-08-02T23:59:21+08:00,campaign,mobile,browser,,
crawler-0096,crawl-96,,guide-map,history-v1,page_view,2026-08-08T16:20:48+00:00,2026-08-08T16:20:49+00:00,campaign,desktop,crawler,,
e-05-0068-read_end,s-05-0068,anon-0024-5,guide-permission,history-v1,read_end,2026-08-09T15:39:09+08:00,2026-08-09T07:40:21+00:00,search,desktop,browser,125,46
e-05-0047-read_end,s-05-0047,anon-0005-5,guide-permission,history-v1,read_end,2026-08-08T22:24:06+08:00,2026-08-08T14:24:10+00:00,search,desktop,browser,18,86
e-05-0027-read_end,s-05-0027,anon-0014-5,guide-permission,history-v1,read_end,2026-08-13T09:25:31+00:00,2026-08-13T17:25:48+08:00,search,desktop,browser,34,94
e-00-0225-page_view,s-00-0225,anon-0049-0,guide-account,history-v1,page_view,2026-08-14T05:55:21+00:00,2026-08-14T13:56:26+08:00,home,desktop,browser,,
e-01-0161-read_end,s-01-0161,anon-0068-1,guide-device,history-v1,read_end,2026-08-12T17:54:07+08:00,2026-08-12T09:54:48+00:00,home,mobile,browser,58,46
e-01-0118-read_end,s-01-0118,anon-0055-1,guide-device,history-v1,read_end,2026-08-11T02:09:52+08:00,2026-08-11T02:10:05+08:00,search,desktop,browser,129,82
e-03-0070-page_view,s-03-0070,anon-0023-3,guide-remote,history-v1,page_view,2026-08-04T07:24:33+08:00,2026-08-04T07:24:37+08:00,search,desktop,browser,,
e-03-0102-read_end,s-03-0102,anon-0037-3,guide-remote,history-v1,read_end,2026-08-03T04:26:57+00:00,2026-08-03T12:26:59+08:00,search,desktop,browser,139,87
e-02-0087-read_end,s-02-0087,anon-0035-2,guide-expense,history-v1,read_end,2026-08-13T07:44:09+00:00,2026-08-13T15:44:19+08:00,search,desktop,browser,96,90
e-03-0052-read_end,s-03-0052,,guide-remote,history-v1,read_end,2026-08-04T03:58:01+08:00,2026-08-04T03:58:02+08:00,direct,desktop,browser,44,77
e-04-0091-page_view,s-04-0091,anon-0152-4,guide-map,history-v1,page_view,2026-08-02T15:58:12+08:00,2026-08-02T15:59:36+08:00,search,mobile,browser,,
e-01-0019-page_view,s-01-0019,anon-0087-1,guide-device,history-v1,page_view,2026-08-02T16:45:23+08:00,2026-08-02T16:46:40+08:00,search,desktop,browser,,
e-01-0057-read_end,s-01-0057,anon-0063-1,guide-device,history-v1,read_end,2026-08-14T09:50:01+00:00,2026-08-14T17:50:16+08:00,home,mobile,browser,91,30
e-01-0101-page_view,s-01-0101,anon-0049-1,guide-device,history-v1,page_view,2026-08-10T08:34:32+08:00,2026-08-10T00:35:40+00:00,campaign,mobile,browser,,
e-00-0014-page_view,s-00-0014,anon-0050-0,guide-account,history-v1,page_view,2026-08-02T08:21:48+08:00,2026-08-02T00:22:03+00:00,search,mobile,browser,,
e-01-0071-page_view,s-01-0071,anon-0009-1,guide-device,history-v1,page_view,2026-08-14T00:35:42+08:00,2026-08-13T16:36:41+00:00,campaign,desktop,browser,,
e-00-0111-read_end,s-00-0111,anon-0091-0,guide-account,history-v1,read_end,2026-08-02T20:31:42+00:00,2026-08-03T04:33:04+08:00,home,desktop,browser,96,29
e-01-0022-page_view,s-01-0022,anon-0025-1,guide-device,history-v1,page_view,2026-08-07T11:35:02+08:00,2026-08-07T11:35:08+08:00,search,mobile,browser,,
e-05-0070-page_view,s-05-0070,anon-0050-5,guide-permission,history-v1,page_view,2026-08-03T03:11:48+08:00,2026-08-03T03:12:32+08:00,search,desktop,browser,,
e-05-0093-page_view,s-05-0093,anon-0011-5,guide-permission,history-v1,page_view,2026-08-09T05:10:46+00:00,2026-08-09T13:11:01+08:00,search,desktop,browser,,
e-04-0097-page_view,s-04-0097,anon-0164-4,guide-map,history-v1,page_view,2026-08-11T12:25:31+08:00,2026-08-11T12:26:30+08:00,search,desktop,browser,,
e-04-0027-page_view,s-04-0027,anon-0130-4,guide-map,history-v1,page_view,2026-08-02T20:26:29+00:00,2026-08-03T04:27:04+08:00,direct,mobile,browser,,
e-05-0092-page_view,s-05-0092,anon-0015-5,guide-permission,history-v1,page_view,2026-08-05T14:39:44+08:00,2026-08-05T06:41:12+00:00,direct,mobile,browser,,
e-04-0140-page_view,s-04-0140,,guide-map,history-v1,page_view,2026-08-12T19:38:02+08:00,2026-08-12T11:39:11+00:00,home,desktop,browser,,
e-00-0087-read_end,s-00-0087,anon-0019-0,guide-account,history-v1,read_end,2026-08-13T10:54:21+00:00,2026-08-13T18:55:16+08:00,search,mobile,browser,203,13
e-01-0091-page_view,s-01-0091,anon-0050-1,guide-device,history-v1,page_view,2026-08-14T01:38:21+08:00,2026-08-14T01:39:18+08:00,search,desktop,browser,,
e-04-0273-page_view,s-04-0273,anon-0028-4,guide-map,history-v1,page_view,2026-08-08T10:08:09+00:00,2026-08-08T18:08:16+08:00,home,mobile,browser,,
e-06-0017-read_end,s-06-0017,anon-0010-6,guide-faq,history-v1,read_end,2026-08-04T22:04:56+08:00,2026-08-04T14:04:57+00:00,search,desktop,browser,148,19
e-00-0000-read_end,s-00-0000,anon-0033-0,guide-account,history-v1,read_end,2026-08-11T13:05:01+00:00,2026-08-12T21:05:22+08:00,home,mobile,browser,151,84
e-04-0047-page_view,s-04-0047,anon-0133-4,guide-map,history-v1,page_view,2026-08-03T00:27:53+08:00,2026-08-02T16:29:20+00:00,home,desktop,browser,,
e-04-0316-read_end,s-04-0316,anon-0097-4,guide-map,history-v1,read_end,2026-08-02T21:11:52+08:00,2026-08-02T21:12:53+08:00,campaign,desktop,browser,3,93
e-01-0162-page_view,s-01-0162,anon-0003-1,guide-device,history-v1,page_view,2026-07-31T17:31:30+00:00,2026-08-01T01:32:33+08:00,search,desktop,browser,,
e-06-0016-page_view,s-06-0016,anon-0008-6,guide-faq,history-v1,page_view,2026-08-04T00:46:04+08:00,2026-08-04T00:46:48+08:00,search,desktop,browser,,
e-05-0109-read_end,s-05-0109,anon-0039-5,guide-permission,history-v1,read_end,2026-08-09T21:36:39+08:00,2026-08-09T21:37:32+08:00,search,mobile,browser,69,21
e-04-0196-page_view,s-04-0196,anon-0105-4,guide-map,history-v1,page_view,2026-08-11T03:18:29+08:00,2026-08-11T03:18:46+08:00,campaign,mobile,browser,,
e-05-0041-page_view,s-05-0041,anon-0047-5,guide-permission,history-v1,page_view,2026-08-07T13:46:03+08:00,2026-08-08T05:47:23+00:00,direct,mobile,browser,,
e-02-0066-page_view,s-02-0066,anon-0030-2,guide-expense,history-v1,page_view,2026-08-09T02:29:48+00:00,2026-08-09T10:30:42+08:00,home,mobile,browser,,
e-01-0098-read_end,s-01-0098,anon-0070-1,guide-device,history-v1,read_end,2026-08-09T14:16:14+08:00,2026-08-09T06:17:17+00:00,home,mobile,browser,49,21
e-04-0317-page_view,s-04-0317,anon-0096-4,guide-map,history-v1,page_view,2026-08-11T16:54:46+08:00,2026-08-11T08:55:08+00:00,search,mobile,browser,,
e-03-0080-page_view,s-03-0080,anon-0065-3,guide-remote,history-v1,page_view,2026-08-06T15:06:59+08:00,2026-08-06T07:07:51+00:00,search,mobile,browser,,
e-01-0002-page_view,s-01-0002,anon-0020-1,guide-device,history-v1,page_view,2026-08-10T06:03:11+08:00,2026-08-09T22:04:35+00:00,search,mobile,browser,,
crawler-0094,crawl-94,,guide-map,history-v1,page_view,2026-08-08T16:20:22+00:00,2026-08-08T16:20:23+00:00,campaign,desktop,crawler,,
e-03-0147-read_end,s-03-0147,anon-0075-3,guide-remote,history-v1,read_end,2026-08-10T08:54:11+00:00,2026-08-10T16:55:05+08:00,search,mobile,browser,11,32
e-06-0062-read_end,s-06-0062,anon-0019-6,guide-faq,history-v1,read_end,2026-08-05T06:48:58+08:00,2026-08-04T22:49:03+00:00,home,mobile,browser,157,84
e-06-0028-read_end,s-06-0028,anon-0029-6,guide-faq,history-v1,read_end,2026-08-10T12:47:46+08:00,2026-08-10T12:48:02+08:00,home,desktop,browser,53,95
e-04-0018-page_view,s-04-0018,anon-0119-4,guide-map,history-v1,page_view,2026-08-02T17:29:44+00:00,2026-08-03T01:31:06+08:00,direct,desktop,browser,,
e-02-0088-page_view,s-02-0088,anon-0035-2,guide-expense,history-v1,page_view,2026-08-13T00:26:01+08:00,2026-08-13T00:27:06+08:00,search,mobile,browser,,
e-03-0115-read_end,s-03-0115,anon-0062-3,guide-remote,history-v1,read_end,2026-08-10T00:31:26+08:00,2026-08-10T00:32:56+08:00,search,desktop,browser,126,20
e-03-0074-read_end,s-03-0074,anon-0079-3,guide-remote,history-v1,read_end,2026-08-02T11:34:45+08:00,2026-08-02T03:36:02+00:00,search,desktop,browser,45,80
e-01-0078-read_end,s-01-0078,anon-0074-1,guide-device,history-v1,read_end,2026-08-10T18:44:08+00:00,2026-08-11T02:45:05+08:00,search,mobile,browser,77,45
e-00-0067-page_view,s-00-0067,anon-0000-0,guide-account,history-v1,page_view,2026-08-05T05:47:31+08:00,2026-08-05T05:48:59+08:00,home,mobile,browser,,
e-02-0061-read_end,s-02-0061,anon-0031-2,guide-expense,history-v1,read_end,2026-08-04T21:01:31+08:00,2026-08-04T21:02:59+08:00,search,mobile,browser,82,89
e-04-0127-read_end,s-04-0127,anon-0022-4,guide-map,history-v1,read_end,2026-08-05T17:31:59+08:00,2026-08-05T17:32:28+08:00,search,desktop,browser,118,54
e-03-0054-page_view,s-03-0054,anon-0017-3,guide-remote,history-v1,page_view,2026-08-11T06:43:58+00:00,2026-08-11T14:44:14+08:00,direct,mobile,browser,,
e-03-0095-read_end,s-03-0095,anon-0067-3,guide-remote,history-v1,read_end,2026-08-01T01:20:35+08:00,2026-07-31T17:21:08+00:00,home,mobile,browser,23,14
e-04-0232-page_view,s-04-0232,,guide-map,history-v1,page_view,2026-08-11T03:41:37+08:00,2026-08-11T03:42:53+08:00,campaign,desktop,browser,,
