event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent,region
e-03-0088-page_view,s-03-0088,anon-0038-3,guide-remote,history-v1,page_view,2026-08-11T16:02:43+08:00,2026-08-11T16:03:34+08:00,home,mobile,browser,,,北京
e-03-0154-read_end,s-03-0154,anon-0028-3,guide-remote,history-v1,read_end,2026-08-10T12:53:01+08:00,2026-08-10T12:53:55+08:00,direct,desktop,browser,139,55,北京
e-04-0105-page_view,s-04-0105,anon-0047-4,guide-map,history-v1,page_view,2026-08-04T06:15:16+00:00,2026-08-04T14:16:08+08:00,direct,desktop,browser,,,浙江
e-04-0085-read_end,s-04-0085,anon-0129-4,guide-map,history-v1,read_end,2026-08-13T13:11:59+08:00,2026-08-13T13:12:20+08:00,home,desktop,browser,84,84,四川
e-06-0041-read_end,s-06-0041,anon-0028-6,guide-faq,history-v1,read_end,2026-08-12T23:00:18+08:00,2026-08-13T15:00:40+00:00,home,mobile,browser,71,87,北京
e-05-0029-page_view,s-05-0029,anon-0047-5,guide-permission,history-v1,page_view,2026-08-08T05:12:03+08:00,2026-08-07T21:12:59+00:00,search,desktop,browser,,,未知
e-04-0222-page_view,s-04-0222,anon-0148-4,guide-map,history-v1,page_view,2026-08-02T15:17:07+00:00,2026-08-02T23:18:05+08:00,search,desktop,browser,,,四川
e-04-0176-read_end,s-04-0176,anon-0075-4,guide-map,history-v1,read_end,2026-08-09T15:32:16+08:00,2026-08-09T07:33:24+00:00,search,desktop,browser,81,86,浙江
e-03-0149-read_end,s-03-0149,anon-0000-3,guide-remote,history-v1,read_end,2026-08-02T22:33:58+08:00,2026-08-02T14:34:42+00:00,direct,mobile,browser,11,13,广东
e-05-0069-page_view,s-05-0069,anon-0045-5,guide-permission,history-v1,page_view,2026-08-01T08:04:50+00:00,2026-08-01T16:06:05+08:00,direct,desktop,browser,,,四川
e-01-0062-page_view,s-01-0062,anon-0050-1,guide-device,history-v1,page_view,2026-08-06T20:09:54+08:00,2026-08-06T12:09:56+00:00,direct,mobile,browser,,,北京
crawler-0155,crawl-155,,guide-map,history-v1,page_view,2026-08-08T16:33:35+00:00,2026-08-08T16:33:36+00:00,campaign,desktop,crawler,,,四川
e-03-0117-page_view,s-03-0117,anon-0048-3,guide-remote,history-v1,page_view,2026-08-08T05:52:56+00:00,2026-08-08T13:53:44+08:00,direct,desktop,browser,,,上海
e-01-0113-read_end,s-01-0113,anon-0012-1,guide-device,history-v1,read_end,2026-08-01T22:42:05+08:00,2026-08-01T14:42:15+00:00,campaign,desktop,browser,59,83,四川
e-04-0064-read_end,s-04-0064,anon-0046-4,guide-map,history-v1,read_end,2026-08-03T11:09:56+08:00,2026-08-03T11:10:01+08:00,campaign,mobile,browser,112,91,浙江
e-01-0021-read_end,s-01-0021,anon-0037-1,guide-device,history-v1,read_end,2026-08-07T15:53:38+00:00,2026-08-07T23:54:38+08:00,direct,desktop,browser,17,21,四川
e-04-0295-page_view,s-04-0295,anon-0018-4,guide-map,history-v1,page_view,2026-08-13T10:12:09+08:00,2026-08-13T10:13:05+08:00,search,mobile,browser,,,上海
e-06-0049-read_end,s-06-0049,anon-0021-6,guide-faq,history-v1,read_end,2026-08-11T07:22:29+08:00,2026-08-11T07:23:49+08:00,home,desktop,browser,21,52,四川
e-02-0038-page_view,s-02-0038,anon-0044-2,guide-expense,history-v1,page_view,2026-08-02T21:42:40+08:00,2026-08-02T13:43:26+00:00,home,desktop,browser,,,四川
e-03-0024-read_end,s-03-0024,anon-0063-3,guide-remote,history-v1,read_end,2026-08-06T06:40:35+00:00,2026-08-06T14:41:06+08:00,search,desktop,browser,83,36,广东
edge-08,s-00-0004,anon-0093-0,guide-account,history-v1,page_view,2026-07-31T15:59:59+00:00,2026-08-13T10:58:20+08:00,direct,mobile,browser,,,未知
e-03-0091-page_view,s-03-0091,anon-0041-3,guide-remote,history-v1,page_view,2026-08-14T06:56:45+08:00,2026-08-14T06:56:57+08:00,search,desktop,browser,,,上海
e-04-0065-page_view,s-04-0065,anon-0035-4,guide-map,history-v1,page_view,2026-08-08T21:35:50+08:00,2026-08-08T13:36:50+00:00,campaign,mobile,browser,,,上海
e-03-0018-page_view,s-03-0018,anon-0076-3,guide-remote,history-v1,page_view,2026-08-13T21:25:58+00:00,2026-08-14T05:26:05+08:00,search,desktop,browser,,,江苏
e-00-0241-read_end,s-00-0241,anon-0013-0,guide-account,history-v1,read_end,2026-08-14T11:03:17+08:00,2026-08-14T11:03:18+08:00,home,desktop,browser,115,85,北京
e-04-0296-read_end,s-04-0296,anon-0072-4,guide-map,history-v1,read_end,2026-08-11T13:03:28+08:00,2026-08-11T05:03:46+00:00,direct,desktop,browser,28,81,未知
e-01-0124-read_end,s-01-0124,anon-0038-1,guide-device,history-v1,read_end,2026-08-05T04:41:27+08:00,2026-08-05T04:41:40+08:00,search,desktop,browser,81,79,上海
e-05-0014-read_end,s-05-0014,anon-0038-5,guide-permission,history-v1,read_end,2026-08-04T23:22:23+08:00,2026-08-04T15:23:18+00:00,search,mobile,browser,34,96,北京
e-03-0159-page_view,s-03-0159,anon-0056-3,guide-remote,history-v1,page_view,2026-08-10T08:29:23+00:00,2026-08-10T16:29:39+08:00,search,desktop,browser,,,北京
e-01-0073-page_view,s-01-0073,anon-0013-1,guide-device,history-v1,page_view,2026-08-06T22:03:32+08:00,2026-08-06T22:04:45+08:00,direct,desktop,browser,,,上海
crawler-0071,crawl-71,,guide-map,history-v1,page_view,2026-08-08T16:15:23+00:00,2026-08-08T16:15:24+00:00,campaign,desktop,crawler,,,北京
e-05-0050-read_end,s-05-0050,,guide-permission,history-v1,read_end,2026-08-14T09:07:13+08:00,2026-08-14T01:08:36+00:00,campaign,desktop,browser,131,86,广东
e-04-0115-read_end,s-04-0115,,guide-map,history-v1,read_end,2026-08-07T01:27:27+08:00,2026-08-07T01:28:43+08:00,home,mobile,browser,68,91,广东
e-02-0042-page_view,s-02-0042,anon-0033-2,guide-expense,history-v1,page_view,2026-08-03T17:58:10+00:00,2026-08-04T01:58:16+08:00,search,mobile,browser,,,浙江
e-06-0061-page_view,s-06-0061,anon-0004-6,guide-faq,history-v1,page_view,2026-08-02T07:07:22+08:00,2026-08-02T07:08:00+08:00,search,mobile,browser,,,未知
e-00-0219-read_end,s-00-0219,anon-0076-0,guide-account,history-v1,read_end,2026-08-12T18:10:30+00:00,2026-08-13T02:10:57+08:00,search,mobile,browser,55,33,广东
crawler-0047,crawl-47,,guide-map,history-v1,page_view,2026-08-08T16:10:11+00:00,2026-08-08T16:10:12+00:00,campaign,desktop,crawler,,,上海
e-01-0100-read_end,s-01-0100,anon-0082-1,guide-device,history-v1,read_end,2026-08-02T12:59:48+08:00,2026-08-02T13:01:16+08:00,home,mobile,browser,124,46,四川
e-00-0160-read_end,s-00-0160,anon-0019-0,guide-account,history-v1,read_end,2026-08-07T07:35:08+08:00,2026-08-07T07:36:04+08:00,search,desktop,browser,130,74,四川
e-05-0099-read_end,s-05-0099,anon-0010-5,guide-permission,history-v1,read_end,2026-08-03T06:28:49+00:00,2026-08-03T14:29:47+08:00,search,desktop,browser,135,47,江苏
e-03-0061-page_view,s-03-0061,anon-0059-3,guide-remote,history-v1,page_view,2026-08-04T22:07:11+08:00,2026-08-04T22:07:34+08:00,search,mobile,browser,,,未知
e-00-0064-page_view,s-00-0064,anon-0048-0,guide-account,history-v1,page_view,2026-08-10T23:25:10+08:00,2026-08-10T23:26:00+08:00,search,mobile,browser,,,未知
e-00-0255-page_view,s-00-0255,anon-0065-0,guide-account,history-v1,page_view,2026-08-08T04:49:42+00:00,2026-08-08T12:50:25+08:00,search,desktop,browser,,,四川
e-01-0064-read_end,s-01-0064,anon-0027-1,guide-device,history-v1,read_end,2026-08-09T15:29:48+08:00,2026-08-09T15:31:17+08:00,home,desktop,browser,115,97,江苏
e-03-0128-read_end,s-03-0128,anon-0001-3,guide-remote,history-v1,read_end,2026-08-11T04:27:38+08:00,2026-08-10T20:28:58+00:00,home,desktop,browser,84,17,北京
e-02-0009-page_view,s-02-0009,anon-0000-2,guide-expense,history-v1,page_view,2026-08-03T04:51:24+00:00,2026-08-03T12:52:43+08:00,search,desktop,browser,,,四川
e-04-0233-page_view,s-04-0233,anon-0075-4,guide-map,history-v1,page_view,2026-08-13T15:23:22+08:00,2026-08-13T07:24:14+00:00,campaign,mobile,browser,,,浙江
e-04-0254-read_end,s-04-0254,anon-0151-4,guide-map,history-v1,read_end,2026-08-05T22:40:34+08:00,2026-08-05T14:41:31+00:00,home,desktop,browser,24,21,未知
e-00-0041-page_view,s-00-0041,anon-0051-0,guide-account,history-v1,page_view,2026-08-04T03:24:57+08:00,2026-08-04T19:25:07+00:00,home,mobile,browser,,,四川
e-04-0279-page_view,s-04-0279,anon-0018-4,guide-map,history-v1,page_view,2026-08-07T19:26:30+00:00,2026-08-08T03:26:39+08:00,campaign,mobile,browser,,,上海
crawler-0003,crawl-3,,guide-map,history-v1,page_view,2026-08-08T16:00:39+00:00,2026-08-08T16:00:40+00:00,campaign,desktop,crawler,,,四川
e-01-0116-read_end,s-01-0116,anon-0077-1,guide-device,history-v1,read_end,2026-08-03T17:07:58+08:00,2026-08-03T09:08:00+00:00,search,desktop,browser,3,80,浙江
e-04-0083-read_end,s-04-0083,anon-0110-4,guide-map,history-v1,read_end,2026-08-02T04:27:48+08:00,2026-08-01T20:29:05+00:00,search,mobile,browser,178,93,上海
crawler-0005,crawl-5,,guide-map,history-v1,page_view,2026-08-08T16:01:05+00:00,2026-08-08T16:01:06+00:00,campaign,desktop,crawler,,,四川
e-05-0095-read_end,s-05-0095,anon-0043-5,guide-permission,history-v1,read_end,2026-08-06T05:37:53+08:00,2026-08-05T21:37:58+00:00,campaign,desktop,browser,29,75,四川
e-04-0113-read_end,s-04-0113,anon-0046-4,guide-map,history-v1,read_end,2026-08-07T03:43:56+08:00,2026-08-06T19:45:14+00:00,direct,mobile,browser,123,95,浙江
e-06-0018-page_view,s-06-0018,anon-0016-6,guide-faq,history-v1,page_view,2026-08-12T03:24:02+00:00,2026-08-12T11:24:23+08:00,home,mobile,browser,,,广东
e-02-0050-page_view,s-02-0050,anon-0008-2,guide-expense,history-v1,page_view,2026-08-06T07:29:19+08:00,2026-08-05T23:30:20+00:00,campaign,mobile,browser,,,江苏
e-01-0083-page_view,s-01-0083,anon-0067-1,guide-device,history-v1,page_view,2026-08-13T23:03:47+08:00,2026-08-13T15:04:18+00:00,direct,desktop,browser,,,北京
e-05-0047-page_view,s-05-0047,anon-0005-5,guide-permission,history-v1,page_view,2026-08-08T22:23:48+08:00,2026-08-08T14:23:51+00:00,search,desktop,browser,,,上海
e-00-0212-read_end,s-00-0212,anon-0071-0,guide-account,history-v1,read_end,2026-08-10T03:07:37+08:00,2026-08-09T19:08:06+00:00,direct,mobile,browser,3,51,广东
e-04-0199-page_view,s-04-0199,anon-0087-4,guide-map,history-v1,page_view,2026-08-10T19:35:01+08:00,2026-08-10T19:36:07+08:00,campaign,mobile,browser,,,江苏
e-03-0098-page_view,s-03-0098,anon-0035-3,guide-remote,history-v1,page_view,2026-08-08T09:59:06+08:00,2026-08-08T02:00:12+00:00,direct,desktop,browser,,,上海
e-02-0077-page_view,s-02-0077,,guide-expense,history-v1,page_view,2026-08-04T14:57:15+08:00,2026-08-04T06:58:34+00:00,campaign,desktop,browser,,,上海
e-01-0052-read_end,s-01-0052,anon-0065-1,guide-device,history-v1,read_end,2026-08-11T21:50:40+08:00,2026-08-11T21:51:17+08:00,campaign,desktop,browser,3,80,江苏
e-05-0101-read_end,s-05-0101,anon-0014-5,guide-permission,history-v1,read_end,2026-08-14T14:22:45+08:00,2026-08-14T06:23:47+00:00,home,mobile,browser,99,89,北京
crawler-0088,crawl-88,,guide-map,history-v1,page_view,2026-08-08T16:19:04+00:00,2026-08-08T16:19:05+00:00,campaign,desktop,crawler,,,江苏
e-01-0119-read_end,s-01-0119,anon-0058-1,guide-device,history-v1,read_end,2026-08-03T22:17:30+08:00,2026-08-03T14:17:32+00:00,search,mobile,browser,115,97,广东
e-04-0071-read_end,s-04-0071,anon-0148-4,guide-map,history-v1,read_end,2026-08-10T12:38:40+08:00,2026-08-10T04:39:06+00:00,direct,desktop,browser,41,54,四川
e-00-0210-page_view,s-00-0210,anon-0093-0,guide-account,history-v1,page_view,2026-07-31T18:21:03+00:00,2026-08-01T02:21:27+08:00,home,desktop,browser,,,未知
e-00-0003-read_end,s-00-0003,anon-0094-0,guide-account,history-v1,read_end,2026-08-02T11:36:57+00:00,2026-08-02T19:37:01+08:00,home,desktop,browser,139,78,上海
e-03-0079-page_view,s-03-0079,anon-0046-3,guide-remote,history-v1,page_view,2026-08-05T08:29:10+08:00,2026-08-05T08:29:42+08:00,direct,mobile,browser,,,北京
e-02-0041-read_end,s-02-0041,anon-0044-2,guide-expense,history-v1,read_end,2026-08-05T12:39:52+08:00,2026-08-06T04:41:04+00:00,search,desktop,browser,92,5,四川
e-00-0110-read_end,s-00-0110,anon-0116-0,guide-account,history-v1,read_end,2026-08-13T04:05:09+08:00,2026-08-12T20:06:26+00:00,search,desktop,browser,49,78,广东
e-03-0114-read_end,s-03-0114,anon-0058-3,guide-remote,history-v1,read_end,2026-08-02T22:23:58+00:00,2026-08-03T06:24:59+08:00,home,mobile,browser,8,35,北京
e-00-0222-read_end,s-00-0222,anon-0088-0,guide-account,history-v1,read_end,2026-08-14T12:31:50+00:00,2026-08-14T20:32:42+08:00,direct,mobile,browser,48,30,四川
e-05-0091-read_end,s-05-0091,anon-0024-5,guide-permission,history-v1,read_end,2026-08-11T08:35:57+08:00,2026-08-11T08:36:40+08:00,direct,mobile,browser,103,33,广东
e-04-0168-read_end,s-04-0168,anon-0074-4,guide-map,history-v1,read_end,2026-08-04T16:08:39+00:00,2026-08-05T00:09:50+08:00,search,desktop,browser,107,92,未知
e-00-0104-page_view,s-00-0104,anon-0098-0,guide-account,history-v1,page_view,2026-08-03T05:45:52+08:00,2026-08-02T21:47:14+00:00,direct,mobile,browser,,,四川
e-05-0103-page_view,s-05-0103,anon-0004-5,guide-permission,history-v1,page_view,2026-08-05T15:38:54+08:00,2026-08-05T15:38:55+08:00,search,desktop,browser,,,江苏
e-00-0158-page_view,s-00-0158,,guide-account,history-v1,page_view,2026-08-06T22:50:35+08:00,2026-08-06T14:50:37+00:00,search,desktop,browser,,,四川
crawler-0124,crawl-124,,guide-map,history-v1,page_view,2026-08-08T16:26:52+00:00,2026-08-08T16:26:53+00:00,campaign,desktop,crawler,,,江苏
e-04-0060-page_view,s-04-0060,anon-0090-4,guide-map,history-v1,page_view,2026-08-11T09:23:30+00:00,2026-08-11T17:23:50+08:00,home,desktop,browser,,,四川
e-00-0224-read_end,s-00-0224,anon-0003-0,guide-account,history-v1,read_end,2026-08-04T13:45:20+08:00,2026-08-04T05:46:01+00:00,home,desktop,browser,71,33,浙江
e-00-0189-page_view,s-00-0189,anon-0110-0,guide-account,history-v1,page_view,2026-08-14T05:59:16+00:00,2026-08-14T13:59:38+08:00,direct,desktop,browser,,,上海
e-03-0113-read_end,s-03-0113,anon-0020-3,guide-remote,history-v1,read_end,2026-08-05T11:57:31+08:00,2026-08-05T03:58:15+00:00,search,desktop,browser,63,50,四川
e-03-0006-read_end,s-03-0006,anon-0053-3,guide-remote,history-v1,read_end,2026-08-03T00:14:47+00:00,2026-08-03T08:15:58+08:00,home,mobile,browser,20,13,广东
e-06-0004-page_view,s-06-0004,anon-0006-6,guide-faq,history-v1,page_view,2026-08-08T19:30:40+08:00,2026-08-08T19:31:41+08:00,search,mobile,browser,,,未知
e-01-0023-page_view,s-01-0023,anon-0080-1,guide-device,history-v1,page_view,2026-08-13T23:59:26+08:00,2026-08-13T15:59:56+00:00,search,desktop,browser,,,浙江
e-01-0152-page_view,s-01-0152,anon-0089-1,guide-device,history-v1,page_view,2026-08-10T06:58:14+08:00,2026-08-09T22:58:32+00:00,search,desktop,browser,,,北京
e-03-0000-read_end,s-03-0000,anon-0059-3,guide-remote,history-v1,read_end,2026-08-02T14:40:29+00:00,2026-08-03T22:41:48+08:00,direct,desktop,browser,245,34,未知
e-07-0005-read_end,s-07-0005,anon-0006-7,guide-search,history-v1,read_end,2026-08-14T02:58:02+08:00,2026-08-13T18:58:31+00:00,search,mobile,browser,34,87,浙江
e-00-0258-read_end,s-00-0258,,guide-account,history-v1,read_end,2026-08-07T07:14:04+00:00,2026-08-07T15:15:03+08:00,home,mobile,browser,133,39,浙江
e-04-0149-page_view,s-04-0149,anon-0124-4,guide-map,history-v1,page_view,2026-08-04T20:23:48+08:00,2026-08-04T12:24:57+00:00,search,mobile,browser,,,未知
e-00-0147-page_view,s-00-0147,anon-0034-0,guide-account,history-v1,page_view,2026-08-14T12:25:55+00:00,2026-08-14T20:27:16+08:00,campaign,mobile,browser,,,浙江
e-02-0067-page_view,s-02-0067,anon-0009-2,guide-expense,history-v1,page_view,2026-08-03T21:08:51+08:00,2026-08-03T21:09:38+08:00,search,mobile,browser,,,四川
e-03-0120-page_view,s-03-0120,anon-0074-3,guide-remote,history-v1,page_view,2026-08-02T16:20:37+00:00,2026-08-03T00:21:11+08:00,search,mobile,browser,,,江苏
e-03-0135-page_view,s-03-0135,anon-0010-3,guide-remote,history-v1,page_view,2026-07-31T23:17:13+00:00,2026-08-01T07:18:09+08:00,direct,desktop,browser,,,未知
e-00-0225-read_end,s-00-0225,anon-0049-0,guide-account,history-v1,read_end,2026-08-14T05:56:39+00:00,2026-08-14T13:58:05+08:00,home,desktop,browser,78,77,广东
e-04-0143-page_view,s-04-0143,anon-0066-4,guide-map,history-v1,page_view,2026-08-01T08:53:52+08:00,2026-08-01T00:54:33+00:00,home,mobile,browser,,,上海
e-04-0077-page_view,s-04-0077,anon-0070-4,guide-map,history-v1,page_view,2026-08-09T08:46:39+08:00,2026-08-09T00:47:39+00:00,direct,desktop,browser,,,未知
e-03-0025-read_end,s-03-0025,anon-0055-3,guide-remote,history-v1,read_end,2026-08-01T20:08:28+08:00,2026-08-01T20:09:42+08:00,direct,desktop,browser,136,95,北京
e-02-0055-page_view,s-02-0055,anon-0044-2,guide-expense,history-v1,page_view,2026-08-02T06:02:06+08:00,2026-08-02T06:02:18+08:00,search,mobile,browser,,,四川
crawler-0038,crawl-38,,guide-map,history-v1,page_view,2026-08-08T16:08:14+00:00,2026-08-08T16:08:15+00:00,campaign,desktop,crawler,,,四川
e-04-0299-page_view,s-04-0299,anon-0038-4,guide-map,history-v1,page_view,2026-08-06T02:05:53+08:00,2026-08-05T18:07:23+00:00,search,desktop,browser,,,上海
e-00-0252-read_end,s-00-0252,anon-0060-0,guide-account,history-v1,read_end,2026-08-06T20:14:39+00:00,2026-08-07T04:15:42+08:00,home,desktop,browser,141,77,未知
e-04-0176-page_view,s-04-0176,anon-0075-4,guide-map,history-v1,page_view,2026-08-09T15:30:55+08:00,2026-08-09T07:31:56+00:00,search,desktop,browser,,,浙江
e-01-0063-read_end,s-01-0063,anon-0034-1,guide-device,history-v1,read_end,2026-08-02T09:57:59+00:00,2026-08-02T17:58:16+08:00,campaign,mobile,browser,248,38,浙江
e-04-0294-read_end,s-04-0294,anon-0013-4,guide-map,history-v1,read_end,2026-08-01T10:32:31+00:00,2026-08-01T18:32:47+08:00,search,desktop,browser,112,99,浙江
e-04-0032-page_view,s-04-0032,anon-0024-4,guide-map,history-v1,page_view,2026-08-07T11:56:44+08:00,2026-08-07T03:58:08+00:00,search,desktop,browser,,,北京
crawler-0081,crawl-81,,guide-map,history-v1,page_view,2026-08-08T16:17:33+00:00,2026-08-08T16:17:34+00:00,campaign,desktop,crawler,,,浙江
e-04-0246-read_end,s-04-0246,anon-0009-4,guide-map,history-v1,read_end,2026-08-01T16:00:23+00:00,2026-08-03T00:00:58+08:00,campaign,mobile,browser,110,22,北京
e-00-0186-page_view,s-00-0186,anon-0112-0,guide-account,history-v1,page_view,2026-08-02T18:06:59+00:00,2026-08-03T02:07:52+08:00,search,mobile,browser,,,上海
e-00-0075-read_end,s-00-0075,anon-0015-0,guide-account,history-v1,read_end,2026-08-04T02:14:23+00:00,2026-08-04T10:15:11+08:00,search,mobile,browser,55,81,北京
e-06-0019-page_view,s-06-0019,anon-0009-6,guide-faq,history-v1,page_view,2026-08-04T23:15:51+08:00,2026-08-04T23:16:07+08:00,search,mobile,browser,,,江苏
e-01-0065-read_end,s-01-0065,,guide-device,history-v1,read_end,2026-08-03T20:44:21+08:00,2026-08-03T12:44:46+00:00,search,mobile,browser,168,99,上海
e-05-0083-read_end,s-05-0083,anon-0031-5,guide-permission,history-v1,read_end,2026-08-11T11:09:49+08:00,2026-08-11T03:11:08+00:00,search,mobile,browser,3,82,上海
e-04-0192-read_end,s-04-0192,anon-0141-4,guide-map,history-v1,read_end,2026-08-05T03:39:27+00:00,2026-08-05T11:40:37+08:00,search,desktop,browser,23,92,四川
e-00-0050-page_view,s-00-0050,anon-0044-0,guide-account,history-v1,page_view,2026-08-08T15:24:58+08:00,2026-08-08T07:25:41+00:00,home,mobile,browser,,,上海
e-02-0010-read_end,s-02-0010,anon-0032-2,guide-expense,history-v1,read_end,2026-08-03T21:41:40+08:00,2026-08-03T21:42:44+08:00,home,desktop,browser,172,97,未知
e-01-0025-page_view,s-01-0025,anon-0032-1,guide-device,history-v1,page_view,2026-08-10T10:08:36+08:00,2026-08-10T10:08:37+08:00,search,desktop,browser,,,上海
e-01-0070-page_view,s-01-0070,anon-0074-1,guide-device,history-v1,page_view,2026-08-04T23:51:09+08:00,2026-08-04T23:51:12+08:00,campaign,mobile,browser,,,浙江
e-00-0127-read_end,s-00-0127,anon-0107-0,guide-account,history-v1,read_end,2026-08-01T02:21:18+08:00,2026-08-01T02:22:43+08:00,home,desktop,browser,104,21,江苏
e-06-0023-page_view,s-06-0023,anon-0001-6,guide-faq,history-v1,page_view,2026-08-13T10:00:56+08:00,2026-08-13T02:01:00+00:00,direct,mobile,browser,,,上海
e-00-0088-page_view,s-00-0088,anon-0128-0,guide-account,history-v1,page_view,2026-08-11T11:44:41+08:00,2026-08-11T11:45:38+08:00,search,mobile,browser,,,四川
e-03-0034-page_view,s-03-0034,anon-0059-3,guide-remote,history-v1,page_view,2026-08-12T13:45:53+08:00,2026-08-12T13:47:11+08:00,direct,desktop,browser,,,未知
crawler-0132,crawl-132,,guide-map,history-v1,page_view,2026-08-08T16:28:36+00:00,2026-08-08T16:28:37+00:00,campaign,desktop,crawler,,,北京
e-07-0002-page_view,s-07-0002,anon-0006-7,guide-search,history-v1,page_view,2026-08-13T12:07:00+08:00,2026-08-13T04:08:18+00:00,search,desktop,browser,,,浙江
